"","week","indicator","inc","inc_low","inc_up","inc100","inc100_low","inc100_up","geo_insee","geo_name"
"6928",200940,3,3502,180,6824,99,5,193,52,"PAYS-DE-LA-LOIRE"
"6929",200940,3,8401,5371,11431,172,110,234,93,"PROVENCE-ALPES-COTE-D-AZUR"
"6930",200939,3,11193,6729,15657,199,120,278,44,"GRAND EST"
"6931",200939,3,4550,1434,7666,79,25,133,75,"NOUVELLE-AQUITAINE"
"6932",200939,3,23917,18229,29605,317,242,392,84,"AUVERGNE-RHONE-ALPES"
"6933",200939,3,2735,1227,4243,95,42,148,27,"BOURGOGNE-FRANCHE-COMTE"
"6934",200939,3,4686,2731,6641,147,86,208,53,"BRETAGNE"
"6935",200939,3,2798,900,4696,108,35,181,24,"CENTRE-VAL-DE-LOIRE"
"6936",200939,3,166,49,283,55,16,94,94,"CORSE"
"6937",200939,3,15382,10347,20417,132,89,175,11,"ILE-DE-FRANCE"
"6938",200939,3,6721,3704,9738,123,68,178,76,"OCCITANIE"
"6939",200939,3,13694,5926,21462,227,98,356,32,"HAUTS-DE-FRANCE"
"6940",200939,3,13232,5154,21310,395,154,636,28,"NORMANDIE"
"6941",200939,3,2145,491,3799,60,13,107,52,"PAYS-DE-LA-LOIRE"
"6942",200939,3,12502,8822,16182,255,180,330,93,"PROVENCE-ALPES-COTE-D-AZUR"
"6943",200938,3,13452,7637,19267,239,135,343,44,"GRAND EST"
"6944",200938,3,4271,1546,6996,74,27,121,75,"NOUVELLE-AQUITAINE"
"6945",200938,3,18078,13636,22520,239,180,298,84,"AUVERGNE-RHONE-ALPES"
"6946",200938,3,4620,2829,6411,161,99,223,27,"BOURGOGNE-FRANCHE-COMTE"
"6947",200938,3,3943,2331,5555,123,73,173,53,"BRETAGNE"
"6948",200938,3,3700,1564,5836,143,61,225,24,"CENTRE-VAL-DE-LOIRE"
"6949",200938,3,190,62,318,63,20,106,94,"CORSE"
"6950",200938,3,18745,13300,24190,161,114,208,11,"ILE-DE-FRANCE"
"6951",200938,3,12935,8778,17092,238,162,314,76,"OCCITANIE"
"6952",200938,3,17486,7757,27215,290,129,451,32,"HAUTS-DE-FRANCE"
"6953",200938,3,12861,6219,19503,384,186,582,28,"NORMANDIE"
"6954",200938,3,2739,727,4751,77,20,134,52,"PAYS-DE-LA-LOIRE"
"6955",200938,3,11106,7391,14821,227,151,303,93,"PROVENCE-ALPES-COTE-D-AZUR"
"6956",200937,3,7656,4389,10923,136,78,194,44,"GRAND EST"
"6957",200937,3,4265,1276,7254,74,22,126,75,"NOUVELLE-AQUITAINE"
"6958",200937,3,10179,6706,13652,135,89,181,84,"AUVERGNE-RHONE-ALPES"
"6959",200937,3,2894,1485,4303,101,52,150,27,"BOURGOGNE-FRANCHE-COMTE"
"6960",200937,3,2031,886,3176,64,28,100,53,"BRETAGNE"
"6961",200937,3,2165,861,3469,84,34,134,24,"CENTRE-VAL-DE-LOIRE"
"6962",200937,3,212,75,349,71,25,117,94,"CORSE"
"6963",200937,3,11193,6920,15466,96,59,133,11,"ILE-DE-FRANCE"
"6964",200937,3,12794,8207,17381,235,151,319,76,"OCCITANIE"
"6965",200937,3,18298,8757,27839,303,145,461,32,"HAUTS-DE-FRANCE"
"6966",200937,3,3367,1356,5378,100,40,160,28,"NORMANDIE"
"6967",200937,3,3565,1284,5846,100,36,164,52,"PAYS-DE-LA-LOIRE"
"6968",200937,3,10313,6647,13979,211,136,286,93,"PROVENCE-ALPES-COTE-D-AZUR"
"6969",200936,3,7912,3632,12192,141,65,217,44,"GRAND EST"
"6970",200936,3,2973,0,6198,52,0,108,75,"NOUVELLE-AQUITAINE"
"6971",200936,3,7076,4636,9516,94,62,126,84,"AUVERGNE-RHONE-ALPES"
"6972",200936,3,1361,457,2265,47,15,79,27,"BOURGOGNE-FRANCHE-COMTE"
"6973",200936,3,1453,495,2411,45,15,75,53,"BRETAGNE"
"6974",200936,3,404,0,964,16,0,38,24,"CENTRE-VAL-DE-LOIRE"
"6975",200936,3,153,15,291,51,5,97,94,"CORSE"
"6976",200936,3,5833,2545,9121,50,22,78,11,"ILE-DE-FRANCE"
"6977",200936,3,5618,2299,8937,103,42,164,76,"OCCITANIE"
"6978",200936,3,1057,0,2798,18,0,47,32,"HAUTS-DE-FRANCE"
"6979",200936,3,210,0,685,6,0,20,28,"NORMANDIE"
"6980",200936,3,983,0,2419,28,0,68,52,"PAYS-DE-LA-LOIRE"
"6981",200936,3,5057,2332,7782,103,47,159,93,"PROVENCE-ALPES-COTE-D-AZUR"
"6982",200935,3,1081,0,2631,19,0,47,44,"GRAND EST"
"6983",200935,3,2987,122,5852,52,2,102,75,"NOUVELLE-AQUITAINE"
"6984",200935,3,5022,2614,7430,67,35,99,84,"AUVERGNE-RHONE-ALPES"
"6985",200935,3,5703,0,13291,199,0,463,27,"BOURGOGNE-FRANCHE-COMTE"
"6986",200935,3,1594,363,2825,50,11,89,53,"BRETAGNE"
"6987",200935,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"6988",200935,3,147,0,297,49,0,99,94,"CORSE"
"6989",200935,3,2295,0,4669,20,0,40,11,"ILE-DE-FRANCE"
"6990",200935,3,9219,0,19155,169,0,351,76,"OCCITANIE"
"6991",200935,3,156,0,770,3,0,13,32,"HAUTS-DE-FRANCE"
"6992",200935,3,288,0,843,9,0,26,28,"NORMANDIE"
"6993",200935,3,5711,0,16056,161,0,452,52,"PAYS-DE-LA-LOIRE"
"6994",200935,3,3671,1308,6034,75,27,123,93,"PROVENCE-ALPES-COTE-D-AZUR"
"6995",200934,3,280,0,1230,5,0,22,44,"GRAND EST"
"6996",200934,3,1048,0,2535,18,0,44,75,"NOUVELLE-AQUITAINE"
"6997",200934,3,5577,2246,8908,74,30,118,84,"AUVERGNE-RHONE-ALPES"
"6998",200934,3,528,0,1486,18,0,51,27,"BOURGOGNE-FRANCHE-COMTE"
"6999",200934,3,879,0,1791,28,0,57,53,"BRETAGNE"
"7000",200934,3,496,0,1206,19,0,46,24,"CENTRE-VAL-DE-LOIRE"
"7001",200934,3,212,13,411,71,5,137,94,"CORSE"
"7002",200934,3,3131,0,6265,27,0,54,11,"ILE-DE-FRANCE"
"7003",200934,3,15279,0,34775,281,0,639,76,"OCCITANIE"
"7004",200934,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7005",200934,3,86,0,361,3,0,11,28,"NORMANDIE"
"7006",200934,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7007",200934,3,4845,1697,7993,99,35,163,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7008",200933,3,1674,0,3699,30,0,66,44,"GRAND EST"
"7009",200933,3,663,0,1626,12,0,29,75,"NOUVELLE-AQUITAINE"
"7010",200933,3,6013,2986,9040,80,40,120,84,"AUVERGNE-RHONE-ALPES"
"7011",200933,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"7012",200933,3,648,0,1415,20,0,44,53,"BRETAGNE"
"7013",200933,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"7014",200933,3,37,0,88,12,0,29,94,"CORSE"
"7015",200933,3,2613,0,5825,22,0,50,11,"ILE-DE-FRANCE"
"7016",200933,3,2862,1179,4545,53,22,84,76,"OCCITANIE"
"7017",200933,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7018",200933,3,169,0,558,5,0,17,28,"NORMANDIE"
"7019",200933,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7020",200933,3,1943,200,3686,40,4,76,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7021",200932,3,2139,0,4571,38,0,81,44,"GRAND EST"
"7022",200932,3,1365,0,4038,24,0,71,75,"NOUVELLE-AQUITAINE"
"7023",200932,3,5641,906,10376,75,12,138,84,"AUVERGNE-RHONE-ALPES"
"7024",200932,3,181,0,624,6,0,21,27,"BOURGOGNE-FRANCHE-COMTE"
"7025",200932,3,550,0,1215,17,0,38,53,"BRETAGNE"
"7026",200932,3,186,0,551,7,0,21,24,"CENTRE-VAL-DE-LOIRE"
"7027",200932,3,114,0,249,38,0,83,94,"CORSE"
"7028",200932,3,775,0,1565,7,0,14,11,"ILE-DE-FRANCE"
"7029",200932,3,1952,328,3576,36,6,66,76,"OCCITANIE"
"7030",200932,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7031",200932,3,127,0,424,4,0,13,28,"NORMANDIE"
"7032",200932,3,3797,0,11240,107,0,316,52,"PAYS-DE-LA-LOIRE"
"7033",200932,3,2230,233,4227,46,5,87,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7034",200931,3,1925,191,3659,34,3,65,44,"GRAND EST"
"7035",200931,3,807,0,1791,14,0,31,75,"NOUVELLE-AQUITAINE"
"7036",200931,3,1397,136,2658,18,1,35,84,"AUVERGNE-RHONE-ALPES"
"7037",200931,3,479,0,1387,17,0,49,27,"BOURGOGNE-FRANCHE-COMTE"
"7038",200931,3,1140,0,2347,36,0,74,53,"BRETAGNE"
"7039",200931,3,2206,0,5112,85,0,197,24,"CENTRE-VAL-DE-LOIRE"
"7040",200931,3,65,0,137,22,0,46,94,"CORSE"
"7041",200931,3,2389,0,5778,20,0,49,11,"ILE-DE-FRANCE"
"7042",200931,3,1445,115,2775,27,3,51,76,"OCCITANIE"
"7043",200931,3,6376,0,18879,106,0,313,32,"HAUTS-DE-FRANCE"
"7044",200931,3,209,0,629,6,0,19,28,"NORMANDIE"
"7045",200931,3,2719,0,5920,77,0,167,52,"PAYS-DE-LA-LOIRE"
"7046",200931,3,663,0,1624,14,0,34,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7047",200930,3,4291,0,9944,76,0,177,44,"GRAND EST"
"7048",200930,3,408,0,975,7,0,17,75,"NOUVELLE-AQUITAINE"
"7049",200930,3,2118,0,4500,28,0,60,84,"AUVERGNE-RHONE-ALPES"
"7050",200930,3,440,0,1167,15,0,40,27,"BOURGOGNE-FRANCHE-COMTE"
"7051",200930,3,1143,0,2365,36,0,74,53,"BRETAGNE"
"7052",200930,3,1016,0,2345,39,0,90,24,"CENTRE-VAL-DE-LOIRE"
"7053",200930,3,25,0,70,8,0,23,94,"CORSE"
"7054",200930,3,975,0,2530,8,0,21,11,"ILE-DE-FRANCE"
"7055",200930,3,2901,223,5579,53,4,102,76,"OCCITANIE"
"7056",200930,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7057",200930,3,70,0,344,2,0,10,28,"NORMANDIE"
"7058",200930,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7059",200930,3,326,0,964,7,0,20,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7060",200929,3,0,0,0,0,0,0,44,"GRAND EST"
"7061",200929,3,386,0,1268,7,0,22,75,"NOUVELLE-AQUITAINE"
"7062",200929,3,1422,0,3210,19,0,43,84,"AUVERGNE-RHONE-ALPES"
"7063",200929,3,478,0,1414,17,0,50,27,"BOURGOGNE-FRANCHE-COMTE"
"7064",200929,3,1283,0,3089,40,0,97,53,"BRETAGNE"
"7065",200929,3,212,0,827,8,0,32,24,"CENTRE-VAL-DE-LOIRE"
"7066",200929,3,102,7,197,34,2,66,94,"CORSE"
"7067",200929,3,1227,0,2967,11,0,26,11,"ILE-DE-FRANCE"
"7068",200929,3,2234,186,4282,41,3,79,76,"OCCITANIE"
"7069",200929,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7070",200929,3,0,0,0,0,0,0,28,"NORMANDIE"
"7071",200929,3,547,0,1618,15,0,45,52,"PAYS-DE-LA-LOIRE"
"7072",200929,3,1016,0,2363,21,0,49,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7073",200928,3,0,0,0,0,0,0,44,"GRAND EST"
"7074",200928,3,630,0,1439,11,0,25,75,"NOUVELLE-AQUITAINE"
"7075",200928,3,655,0,1756,9,0,24,84,"AUVERGNE-RHONE-ALPES"
"7076",200928,3,92,0,300,3,0,10,27,"BOURGOGNE-FRANCHE-COMTE"
"7077",200928,3,188,0,874,6,0,27,53,"BRETAGNE"
"7078",200928,3,169,0,637,7,0,25,24,"CENTRE-VAL-DE-LOIRE"
"7079",200928,3,61,0,136,20,0,45,94,"CORSE"
"7080",200928,3,390,0,1342,3,0,11,11,"ILE-DE-FRANCE"
"7081",200928,3,725,0,1571,13,0,29,76,"OCCITANIE"
"7082",200928,3,4795,0,14193,80,0,236,32,"HAUTS-DE-FRANCE"
"7083",200928,3,4448,0,10612,133,0,317,28,"NORMANDIE"
"7084",200928,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7085",200928,3,759,0,1918,15,0,39,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7086",200927,3,0,0,0,0,0,0,44,"GRAND EST"
"7087",200927,3,403,0,1017,7,0,18,75,"NOUVELLE-AQUITAINE"
"7088",200927,3,2387,213,4561,32,3,61,84,"AUVERGNE-RHONE-ALPES"
"7089",200927,3,33,0,162,1,0,5,27,"BOURGOGNE-FRANCHE-COMTE"
"7090",200927,3,2117,484,3750,66,15,117,53,"BRETAGNE"
"7091",200927,3,534,0,1279,21,0,50,24,"CENTRE-VAL-DE-LOIRE"
"7092",200927,3,0,0,0,0,0,0,94,"CORSE"
"7093",200927,3,752,0,2055,6,0,17,11,"ILE-DE-FRANCE"
"7094",200927,3,470,0,1092,9,0,20,76,"OCCITANIE"
"7095",200927,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7096",200927,3,0,0,0,0,0,0,28,"NORMANDIE"
"7097",200927,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7098",200927,3,431,0,1104,9,0,23,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7099",200926,3,0,0,0,0,0,0,44,"GRAND EST"
"7100",200926,3,599,0,2208,10,0,38,75,"NOUVELLE-AQUITAINE"
"7101",200926,3,1779,258,3300,24,4,44,84,"AUVERGNE-RHONE-ALPES"
"7102",200926,3,228,0,598,8,0,21,27,"BOURGOGNE-FRANCHE-COMTE"
"7103",200926,3,1050,213,1887,33,7,59,53,"BRETAGNE"
"7104",200926,3,290,0,764,11,0,29,24,"CENTRE-VAL-DE-LOIRE"
"7105",200926,3,0,0,0,0,0,0,94,"CORSE"
"7106",200926,3,1363,0,3150,12,0,27,11,"ILE-DE-FRANCE"
"7107",200926,3,465,0,1036,9,0,19,76,"OCCITANIE"
"7108",200926,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7109",200926,3,0,0,0,0,0,0,28,"NORMANDIE"
"7110",200926,3,745,0,1777,21,0,50,52,"PAYS-DE-LA-LOIRE"
"7111",200926,3,25,0,192,1,0,4,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7112",200925,3,873,0,2126,16,0,38,44,"GRAND EST"
"7113",200925,3,1222,0,2669,21,0,46,75,"NOUVELLE-AQUITAINE"
"7114",200925,3,1472,46,2898,19,0,38,84,"AUVERGNE-RHONE-ALPES"
"7115",200925,3,46,0,173,2,0,6,27,"BOURGOGNE-FRANCHE-COMTE"
"7116",200925,3,922,53,1791,29,2,56,53,"BRETAGNE"
"7117",200925,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"7118",200925,3,0,0,0,0,0,0,94,"CORSE"
"7119",200925,3,1001,0,2378,9,0,21,11,"ILE-DE-FRANCE"
"7120",200925,3,252,0,797,5,0,15,76,"OCCITANIE"
"7121",200925,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7122",200925,3,0,0,0,0,0,0,28,"NORMANDIE"
"7123",200925,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7124",200925,3,326,0,854,7,0,18,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7125",200924,3,0,0,0,0,0,0,44,"GRAND EST"
"7126",200924,3,871,0,1926,15,0,33,75,"NOUVELLE-AQUITAINE"
"7127",200924,3,941,0,2010,12,0,26,84,"AUVERGNE-RHONE-ALPES"
"7128",200924,3,371,0,833,13,0,29,27,"BOURGOGNE-FRANCHE-COMTE"
"7129",200924,3,823,0,1678,26,0,53,53,"BRETAGNE"
"7130",200924,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"7131",200924,3,2,0,12,1,0,4,94,"CORSE"
"7132",200924,3,1179,0,2663,10,0,23,11,"ILE-DE-FRANCE"
"7133",200924,3,133,0,584,2,0,10,76,"OCCITANIE"
"7134",200924,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7135",200924,3,401,0,1187,12,0,35,28,"NORMANDIE"
"7136",200924,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7137",200924,3,88,0,388,2,0,8,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7138",200923,3,0,0,0,0,0,0,44,"GRAND EST"
"7139",200923,3,1300,0,2732,23,0,48,75,"NOUVELLE-AQUITAINE"
"7140",200923,3,1201,0,2432,16,0,32,84,"AUVERGNE-RHONE-ALPES"
"7141",200923,3,556,0,1517,19,0,53,27,"BOURGOGNE-FRANCHE-COMTE"
"7142",200923,3,489,0,1115,15,0,35,53,"BRETAGNE"
"7143",200923,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"7144",200923,3,10,0,35,3,0,11,94,"CORSE"
"7145",200923,3,125,0,407,1,0,3,11,"ILE-DE-FRANCE"
"7146",200923,3,306,0,1023,6,0,19,76,"OCCITANIE"
"7147",200923,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7148",200923,3,0,0,0,0,0,0,28,"NORMANDIE"
"7149",200923,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7150",200923,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7151",200922,3,331,0,1678,6,0,30,44,"GRAND EST"
"7152",200922,3,1086,0,2512,19,0,44,75,"NOUVELLE-AQUITAINE"
"7153",200922,3,1201,0,2468,16,0,33,84,"AUVERGNE-RHONE-ALPES"
"7154",200922,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"7155",200922,3,1127,58,2196,35,2,68,53,"BRETAGNE"
"7156",200922,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"7157",200922,3,4,0,20,1,0,6,94,"CORSE"
"7158",200922,3,3414,0,8002,29,0,68,11,"ILE-DE-FRANCE"
"7159",200922,3,171,0,709,3,0,13,76,"OCCITANIE"
"7160",200922,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7161",200922,3,139,0,684,4,0,20,28,"NORMANDIE"
"7162",200922,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7163",200922,3,170,0,607,3,0,12,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7164",200921,3,570,0,1603,10,0,28,44,"GRAND EST"
"7165",200921,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"7166",200921,3,2020,406,3634,27,6,48,84,"AUVERGNE-RHONE-ALPES"
"7167",200921,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"7168",200921,3,1318,189,2447,41,6,76,53,"BRETAGNE"
"7169",200921,3,670,0,1983,26,0,77,24,"CENTRE-VAL-DE-LOIRE"
"7170",200921,3,22,0,61,7,0,20,94,"CORSE"
"7171",200921,3,1052,0,2598,9,0,22,11,"ILE-DE-FRANCE"
"7172",200921,3,520,0,1333,10,0,25,76,"OCCITANIE"
"7173",200921,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7174",200921,3,668,0,2180,20,0,65,28,"NORMANDIE"
"7175",200921,3,390,0,1154,11,0,33,52,"PAYS-DE-LA-LOIRE"
"7176",200921,3,279,0,881,6,0,18,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7177",200920,3,0,0,0,0,0,0,44,"GRAND EST"
"7178",200920,3,681,0,1577,12,0,28,75,"NOUVELLE-AQUITAINE"
"7179",200920,3,5055,2470,7640,67,33,101,84,"AUVERGNE-RHONE-ALPES"
"7180",200920,3,183,0,542,6,0,19,27,"BOURGOGNE-FRANCHE-COMTE"
"7181",200920,3,0,0,0,0,0,0,53,"BRETAGNE"
"7182",200920,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"7183",200920,3,30,0,89,10,0,30,94,"CORSE"
"7184",200920,3,533,0,1169,5,0,10,11,"ILE-DE-FRANCE"
"7185",200920,3,663,0,1803,12,0,33,76,"OCCITANIE"
"7186",200920,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7187",200920,3,1114,0,3297,33,0,98,28,"NORMANDIE"
"7188",200920,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7189",200920,3,1257,158,2356,26,4,48,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7190",200919,3,233,0,954,4,0,17,44,"GRAND EST"
"7191",200919,3,521,0,1818,9,0,32,75,"NOUVELLE-AQUITAINE"
"7192",200919,3,2902,981,4823,38,13,63,84,"AUVERGNE-RHONE-ALPES"
"7193",200919,3,1382,0,2850,48,0,99,27,"BOURGOGNE-FRANCHE-COMTE"
"7194",200919,3,0,0,0,0,0,0,53,"BRETAGNE"
"7195",200919,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"7196",200919,3,32,0,81,11,0,28,94,"CORSE"
"7197",200919,3,81,0,355,1,0,3,11,"ILE-DE-FRANCE"
"7198",200919,3,1107,0,2808,20,0,51,76,"OCCITANIE"
"7199",200919,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7200",200919,3,0,0,0,0,0,0,28,"NORMANDIE"
"7201",200919,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7202",200919,3,1162,0,2392,24,0,49,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7203",200918,3,528,0,1614,9,0,28,44,"GRAND EST"
"7204",200918,3,2369,1,4737,41,0,82,75,"NOUVELLE-AQUITAINE"
"7205",200918,3,1781,267,3295,24,4,44,84,"AUVERGNE-RHONE-ALPES"
"7206",200918,3,523,0,1085,18,0,38,27,"BOURGOGNE-FRANCHE-COMTE"
"7207",200918,3,0,0,0,0,0,0,53,"BRETAGNE"
"7208",200918,3,223,0,896,9,0,35,24,"CENTRE-VAL-DE-LOIRE"
"7209",200918,3,73,0,186,24,0,62,94,"CORSE"
"7210",200918,3,936,0,1924,8,0,16,11,"ILE-DE-FRANCE"
"7211",200918,3,178,0,563,3,0,10,76,"OCCITANIE"
"7212",200918,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"7213",200918,3,0,0,0,0,0,0,28,"NORMANDIE"
"7214",200918,3,0,0,0,0,0,0,52,"PAYS-DE-LA-LOIRE"
"7215",200918,3,941,0,2349,19,0,48,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7216",200917,3,576,0,1572,10,0,28,44,"GRAND EST"
"7217",200917,3,387,0,865,7,0,15,75,"NOUVELLE-AQUITAINE"
"7218",200917,3,4643,1118,8168,61,14,108,84,"AUVERGNE-RHONE-ALPES"
"7219",200917,3,45,0,278,2,0,10,27,"BOURGOGNE-FRANCHE-COMTE"
"7220",200917,3,0,0,0,0,0,0,53,"BRETAGNE"
"7221",200917,3,1632,0,3457,63,0,133,24,"CENTRE-VAL-DE-LOIRE"
"7222",200917,3,34,0,94,11,0,31,94,"CORSE"
"7223",200917,3,1892,0,5029,16,0,43,11,"ILE-DE-FRANCE"
"7224",200917,3,410,0,864,8,0,16,76,"OCCITANIE"
"7225",200917,3,209,0,836,3,0,13,32,"HAUTS-DE-FRANCE"
"7226",200917,3,0,0,0,0,0,0,28,"NORMANDIE"
"7227",200917,3,2724,0,7898,77,0,223,52,"PAYS-DE-LA-LOIRE"
"7228",200917,3,219,0,685,4,0,14,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7229",200916,3,369,0,1011,7,0,18,44,"GRAND EST"
"7230",200916,3,590,0,1221,10,0,21,75,"NOUVELLE-AQUITAINE"
"7231",200916,3,2962,206,5718,39,3,75,84,"AUVERGNE-RHONE-ALPES"
"7232",200916,3,171,0,534,6,0,19,27,"BOURGOGNE-FRANCHE-COMTE"
"7233",200916,3,108,0,504,3,0,15,53,"BRETAGNE"
"7234",200916,3,1956,0,4033,75,0,155,24,"CENTRE-VAL-DE-LOIRE"
"7235",200916,3,16,0,50,5,0,16,94,"CORSE"
"7236",200916,3,215,0,654,2,0,6,11,"ILE-DE-FRANCE"
"7237",200916,3,828,114,1542,15,2,28,76,"OCCITANIE"
"7238",200916,3,1059,0,3290,18,0,55,32,"HAUTS-DE-FRANCE"
"7239",200916,3,389,0,949,12,0,29,28,"NORMANDIE"
"7240",200916,3,5910,0,16311,166,0,459,52,"PAYS-DE-LA-LOIRE"
"7241",200916,3,727,0,1455,15,0,30,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7242",200915,3,2032,41,4023,36,1,71,44,"GRAND EST"
"7243",200915,3,850,0,1932,15,0,34,75,"NOUVELLE-AQUITAINE"
"7244",200915,3,3385,1130,5640,45,15,75,84,"AUVERGNE-RHONE-ALPES"
"7245",200915,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"7246",200915,3,1047,0,2094,33,0,66,53,"BRETAGNE"
"7247",200915,3,1140,0,2624,44,0,101,24,"CENTRE-VAL-DE-LOIRE"
"7248",200915,3,0,0,0,0,0,0,94,"CORSE"
"7249",200915,3,408,0,1149,3,0,9,11,"ILE-DE-FRANCE"
"7250",200915,3,559,0,1360,10,0,25,76,"OCCITANIE"
"7251",200915,3,3046,0,6942,51,0,116,32,"HAUTS-DE-FRANCE"
"7252",200915,3,44,0,272,1,0,8,28,"NORMANDIE"
"7253",200915,3,505,0,1494,14,0,42,52,"PAYS-DE-LA-LOIRE"
"7254",200915,3,3448,1616,5280,70,33,107,93,"PROVENCE-ALPES-COTE-D-AZUR"
"7255",200914,3,2630,231,5029,47,4,90,44,"GRAND EST"
"7256",200914,3,752,48,1456,13,1,25,75,"NOUVELLE-AQUITAINE"
